"url","NAME","Time","Location","Location_link","Cate"
"http://www.accupass.com/event/register/1611170313061092794377","【 跨產業沙龍 N148】風尚旅行社總經理、食力（food NEXT）總編輯暨創辦人、RE-THINK重新思考創辦人","2016-11-23(Wed) 19:00 ~ 2016-11-23(Wed) 21:30 (GMT+8)","台北市中正區幸福里齊東街74號1樓; 天地人文創","http://maps.google.com/maps?q=25.0417491,121.5276814&sll=25.0417491,121.5276814; http://tiandiren.tw/","Education"
"http://www.accupass.com/event/register/1610190708411593892788","11/22 iPhone & iPad 新手課程 (需要專屬課程券)","2016-11-22(Tue) 19:30 ~ 2016-11-22(Tue) 21:00 (GMT+8)","台北市南京西路 36號 2 樓","http://maps.google.com/maps?q=25.0526618,121.5196088&sll=25.0526618,121.5196088","Technology"
"http://www.accupass.com/event/register/1611180217551537435622","3分鐘知道你要的人在哪裡","2016-11-21(Mon) 19:00 ~ 2016-11-21(Mon) 21:00 (GMT+8)","台北市松江路362巷42-2號","http://maps.google.com/maps?q=25.0618359,121.53153769999994&sll=25.0618359,121.53153769999994","Education"
"http://www.accupass.com/event/register/1604270947289551115910","【激發專案團隊潛能】11/26-11/27 Certified ScrumMaster® (CSM)台北班第八屆","2016-11-26(Sat) 08:30 ~ 2016-11-27(Sun) 17:30 (GMT+8)","台北市復興北路99號6樓 犇亞國際會議中心 E會議室(捷運南京復興站)","http://maps.google.com/maps?q=25.052848,121.54435149999996&sll=25.052848,121.54435149999996","Education"
"http://www.accupass.com/event/register/1611150227085748719120","中醫博士Carolyn藥膳廚房","2016-11-26(Sat) 15:00 ~ 2016-11-26(Sat) 16:30 (GMT+8)","台北市內湖區堤頂大道二段483號","http://maps.google.com/maps?q=25.082406,121.5620834&sll=25.082406,121.5620834","Food"
"http://www.accupass.com/go/ceobrain20161127","「愛我」就從懂我開始 (V老師天賦學苑)","2016-11-27(Sun) 14:00 ~ 2016-11-27(Sun) 16:00 (GMT+8)","台北市忠孝東路四段560號10樓之2 (市政府捷運站2號出口，臺灣銀行樓上); http://ceobrain1.wixsite.com/center/blank-17","http://maps.google.com/maps?q=25.0407381,121.56379889999994&sll=25.0407381,121.56379889999994; http://ceobrain1.wixsite.com/center/blank-17","Education"
"http://www.accupass.com/go/tablegame1125","❤戀愛大學❤【Friday night單身桌遊俱樂部】","2016-11-25(Fri) 19:00 ~ 2016-11-25(Fri) 22:00 (GMT+8)","台北市104中山區北安路621巷13號1F; ❤❤戀愛大學❤❤臉書粉絲團","http://maps.google.com/maps?q=25.0831059,121.54817200000002&sll=25.0831059,121.54817200000002; https://www.facebook.com/iLoveUniversityTW/","Entertainment"
"http://www.accupass.com/event/register/1611160912499478887820","【桌遊】阿瓦隆傳人盃 比賽","2016-11-27(Sun) 11:30 ~ 2016-11-27(Sun) 19:30 (GMT+8)","台北市長安東路一段61-1號","http://maps.google.com/maps?q=25.0487212,121.5270769&sll=25.0487212,121.5270769","Entertainment"
"http://www.accupass.com/event/register/1611110939371950892457","【流浪ing】紅豆煉乳戚風蛋糕《活動取消》","2016-11-22(Tue) 19:30 ~ 2016-11-22(Tue) 21:30 (GMT+8)","台北市大安區溫州街74巷3弄2號1樓; 流浪ing旅遊書店","http://maps.google.com/maps?q=25.0195192,121.5323525&sll=25.0195192,121.5323525; https://www.facebook.com/Nomading2013","Education"
"http://www.accupass.com/event/register/1611180618477443761160","[IHFI 國際證照研習] Ｘ體適能指導員培員","2016-11-22(Tue) 09:00 ~ 2016-12-25(Sun) 17:00 (GMT+8)","台北市大安運動中心（台北市大安區辛亥路三段55號 ）","http://maps.google.com/maps?q=25.0207769,121.54563600000006&sll=25.0207769,121.54563600000006","Sports"
"http://www.accupass.com/event/register/1611150413393205680220","【聚會】好哲凳沙龍：有效利他主義教你如何聰明行善","2016-11-27(Sun) 14:00 ~ 2016-11-27(Sun) 17:00 (GMT+8)","10367臺北市大同區承德路三段232號B2","http://maps.google.com/maps?q=25.072375,121.518508&sll=25.072375,121.518508","Education"
"http://www.accupass.com/go/LEGO","週六“樂高”才藝課-體驗課程(內湖區/三重區)","2016-11-24(Thu) 08:30 ~ 2016-12-31(Sat) 12:00 (GMT+8)","台北市士林區中正路655巷8-1號9樓; 汎奇創意開發粉絲專頁","http://maps.google.com/maps?q=25.096837,121.52616209999996&sll=25.096837,121.52616209999996; https://www.facebook.com/FancyLEGOService/","Education"
"http://www.accupass.com/event/register/1611060842545167451680","2016年國際商品設計發展論壇暨中小企業服務優化與特色加值週活動","2016-11-24(Thu) 10:00 ~ 2016-11-29(Tue) 14:00 (GMT+8)","國際商品設計發展論壇:集思台大會議中心/國際會議廳(台北市羅斯福路四段85號B1)、中小企業服務優化與特色加值週活動:華山1914文創產業園區中3館拱廳(台北市中正區八德路一段1號); [官網]Design Next 翻轉無限可能","http://maps.google.com/maps?q=25.0130396,121.53678779999996&sll=25.0130396,121.53678779999996; http://www.designnext.com.tw/","Other"
"http://www.accupass.com/event/register/1611240727371227153154","GQx Samsung feat.極地冒險家林義傑 動與靜的時間哲學","2016-11-25(Fri) 16:00 ~ 2016-12-01(Thu) 12:00 (GMT+8)","華山1914文創園區中4A棟(原 Deja Vu) GQ夜博館, 台北市中正區八德路一段一號","http://maps.google.com/maps?q=25.0441499,121.52944079999996&sll=25.0441499,121.52944079999996","Fashion"
"http://www.accupass.com/go/detekt20161127","3D列印–珠寶設計沙龍會(Taipei場)","2016-11-27(Sun) 14:00 ~ 2016-11-27(Sun) 16:30 (GMT+8)","台北市中正區重慶南路一段113號4F","http://maps.google.com/maps?q=25.0426189,121.5133601&sll=25.0426189,121.5133601","Arts"
"http://www.accupass.com/event/register/1610310608343432321290","TJ. HANAYA 緹緁花屋 -【自然系永恆花圈】-永恆花材","2016-11-26(Sat) 14:30 ~ 2016-11-26(Sat) 17:30 (GMT+8)","台北市大安區大安路一段 31 巷 13 號","http://maps.google.com/maps?q=25.0441104,121.5468436&sll=25.0441104,121.5468436","Education"
"http://www.accupass.com/go/onlyone1314","月下老人〈愛的許願〉願今生今世與你愛戀滿分","2016-11-25(Fri) 19:00 ~ 2016-11-25(Fri) 21:30 (GMT+8)","台北市中正區重慶南路一段13號5樓","http://maps.google.com/maps?q=25.046118,121.51338740000006&sll=25.046118,121.51338740000006","Other"
"http://www.accupass.com/go/lovecher2016","自己，才是旅程的終點 新書分享會","","","",""
"http://www.accupass.com/go/lovecher2016","◆愛情，怎麼學會放下; ◆工作，怎麼砍掉重來; ◆旅行，怎麼走得越遠; ◆親情，怎麼重拾過去; ◆夢想，怎麼義無反顧; ◆人生，怎麼奪回精采; 各家報名方式請參考 雪兒旅行FB臉書專頁 https://www.facebook.com/events/716453535180457/","2016-11-25(Fri) 19:00 ~ 2017-01-08(Sun) 22:00 (GMT+8)","100台灣台北市中正區重慶南路一段119號","http://maps.google.com/maps?q=25.0424803,121.51334739999992&sll=25.0424803,121.51334739999992","Travel"
"http://www.accupass.com/event/register/1611171018211503786091","[AIC 課程] 人人都是自造者：桌上型3D列印實務應用分享","2016-11-26(Sat) 14:00 ~ 2016-11-26(Sat) 16:00 (GMT+8)","台北市信義區光復南路133號1F; 網址連結","http://maps.google.com/maps?q=25.0436963,121.55934860000002&sll=25.0436963,121.55934860000002; https://www.facebook.com/twaic","Technology"
"http://www.accupass.com/go/smec20171126","2016-11-26 (六) 行雲講座 _ 王明鉅教授談「翻轉醫療」與「創新管理」","2016-11-26(Sat) 13:30 ~ 2016-11-26(Sat) 16:30 (GMT+8)","行雲會所: 台北市延平北路一段106號10樓","http://maps.google.com/maps?q=25.0528279,121.51175339999996&sll=25.0528279,121.51175339999996","Business"
"http://www.accupass.com/event/register/1610310708357492784010","TJ. HANAYA 緹緁花屋 -【桌上型聖誕樹】","2016-11-27(Sun) 14:30 ~ 2016-11-27(Sun) 17:30 (GMT+8)","台北市大安區大安路一段 31 巷 13 號","http://maps.google.com/maps?q=25.0441104,121.5468436&sll=25.0441104,121.5468436","Education"
"http://www.accupass.com/go/foodiestudies1126","【玻璃罐裡的秋天便當】七色丼和式飽食","2016-11-26(Sat) 14:00 ~ 2016-11-26(Sat) 16:00 (GMT+8)","台灣台北市大安區泰順街60巷10號7樓; 臉書活動頁","http://maps.google.com/maps?q=25.0222695,121.53043760000004&sll=25.0222695,121.53043760000004; https://www.facebook.com/events/179909512414927/","Food"
"http://www.accupass.com/go/20161126tg","文創課程《天目釉 ‧ coffee or tea－曜變的賞析，生活的品味》★免費★","2016-11-26(Sat) 14:00 ~ 2016-11-26(Sat) 16:30 (GMT+8)","臺北市徐州路1號","http://maps.google.com/maps?q=25.0419501,121.5190285&sll=25.0419501,121.5190285","Education"
"http://www.accupass.com/event/register/1611040752296298235930","全球Top 50名校【UNSW 澳洲新南威爾斯大學】2016 來台說明暨 校友分享會，全台灣僅此兩場，請把握最後報名機會！","2016-11-26(Sat) 17:30 ~ 2016-11-27(Sun) 18:00 (GMT+8)","台中/台北兩場【台中場次】台中西區台灣大道二段375號3樓 【台北場次】台北市敦化南路一段25號7樓","http://maps.google.com/maps?q=25.0463692,121.54945099999998&sll=25.0463692,121.54945099999998","Education"
"http://www.accupass.com/event/register/1611081146072962489500","《律師不會告訴你的事4》新書分享講座","2016-11-26(Sat) 14:00 ~ 2016-11-26(Sat) 16:00 (GMT+8)","台北市信義區菸廠路88號6樓","http://maps.google.com/maps?q=25.0445662,121.56144670000003&sll=25.0445662,121.56144670000003","Arts"
"http://www.accupass.com/go/yuji","黃士祐演唱會ー2016【鐵粉有約】Acoustic Live","2016-11-26(Sat) 19:00 ~ 2016-11-26(Sat) 21:30 (GMT+8)","台北市南京東路二段124號9F","http://maps.google.com/maps?q=25.0517453,121.5333468&sll=25.0517453,121.5333468","Entertainment"
"http://www.accupass.com/event/register/1610210409301564586210","PGS大解析：搞懂PGS參與式保障系統&國外推動經驗","2016-11-22(Tue) 19:00 ~ 2016-11-22(Tue) 21:00 (GMT+8)","台北市大安區雲和街122號","http://maps.google.com/maps?q=25.023089,121.53308900000002&sll=25.023089,121.53308900000002","Education"
"http://www.accupass.com/event/register/1611110250531120963843","奧運國手何盡平 臺北馬拉松教戰分享會（台北場）","2016-11-26(Sat) 14:00 ~ 2016-11-26(Sat) 17:30 (GMT+8)","台北市萬華區昆明街316號","http://maps.google.com/maps?q=25.035814,121.50327590000006&sll=25.035814,121.50327590000006","Sports"
"http://www.accupass.com/go/tafforum","2016準星論壇 【拾食在再─邁向零浪費新食代】 免費參與","2016-11-26(Sat) 14:00 ~ 2016-11-27(Sun) 17:30 (GMT+8)","台北市大安區建國南路一段177號; 活動詳情","http://maps.google.com/maps?q=25.0406559,121.53799200000005&sll=25.0406559,121.53799200000005; http://taiwanairforce.org/","Education"
"http://www.accupass.com/go/funkyfresh","士林有個局 - Mini Social Gig","2016-11-26(Sat) 21:00 ~ 2016-11-27(Sun) 01:00 (GMT+8)","111 台北市大南路89-4號; Funky Fresh！隱藏在士林夜市後巷，唯一有live DJ 的幽默局！","http://maps.google.com/maps?q=25.0887173,121.52415199999996&sll=25.0887173,121.52415199999996; https://www.facebook.com/FunkyFreshTW/","Entertainment"
"http://www.accupass.com/go/herbandoil1125","｛常備油漬。家料理｝","2016-11-25(Fri) 14:30 ~ 2016-11-25(Fri) 16:30 (GMT+8)","台北市松山區新東街12巷2號; 人良油坊","http://maps.google.com/maps?q=25.057641,121.56633399999998&sll=25.057641,121.56633399999998; http://www.oilicious.com.tw/","Food"
"http://www.accupass.com/go/17go1127","2016.11.27台北「學經歷優秀男」單身交友聯誼活動","2016-11-27(Sun) 14:30 ~ 2016-11-27(Sun) 17:30 (GMT+8)","台北市中山東路一段; 17go聯誼會-台北未婚聯誼活動原始網址","http://maps.google.com/maps?q=25.0521949,121.52532259999998&sll=25.0521949,121.52532259999998; http://v17go.pixnet.net/blog/post/371909066","Other"
"http://www.accupass.com/go/JM1040","【新書分享會】《每個家，都該有主人的樣子》朱俞君","2016-11-26(Sat) 15:00 ~ 2016-11-26(Sat) 16:30 (GMT+8)","台北市信義區菸廠路88號3Ｆ; goo.gl/HWh20I","http://maps.google.com/maps?q=25.0445662,121.56144670000003&sll=25.0445662,121.56144670000003; http://null/","Arts"
"http://www.accupass.com/go/GSC03","廟會文化第三課 台灣廟會音樂課(GSC03)","2016-11-26(Sat) 14:00 ~ 2016-11-26(Sat) 15:40 (GMT+8)","台北市中正區凱達格蘭大道3號; 廟會文化第三課 台灣廟會音樂課 活動專頁","http://maps.google.com/maps?q=25.0403631,121.51546899999994&sll=25.0403631,121.51546899999994; https://www.facebook.com/events/279872599075434/","Arts"
"http://www.accupass.com/go/nteseries53","【免費英語講座】全方位英文寫作公開課","2016-11-26(Sat) 14:30 ~ 2016-11-26(Sat) 15:30 (GMT+8)","台北市朱崙街60號2樓; New Triumph Education粉絲頁","http://maps.google.com/maps?q=25.0498558,121.54358260000004&sll=25.0498558,121.54358260000004; http://www.facebook.com/ntetaiwan","Education"
"http://www.accupass.com/go/startuplife1125","Startup LIFE - 美國矽谷創投Quest Venture Partners 亞洲地區合夥人 TK Chen| 陳泰谷","2016-11-25(Fri) 18:30 ~ 2016-11-25(Fri) 21:00 (GMT+8)","台北市大安區金華街142號","http://maps.google.com/maps?q=25.02979,121.52861499999996&sll=25.02979,121.52861499999996","Entertainment"
"http://www.accupass.com/go/onlylove","月下老人〈戀愛講堂〉願今生今世與你愛戀滿分_加開場","2016-11-25(Fri) 19:00 ~ 2016-12-09(Fri) 21:30 (GMT+8)","台北市中正區重慶南路一段13號5樓","http://maps.google.com/maps?q=25.046118,121.51338740000006&sll=25.046118,121.51338740000006","Other"
"http://www.accupass.com/event/register/1611081010332033748559","點石成金?故事行銷煉金術","2016-11-25(Fri) 10:00 ~ 2016-11-25(Fri) 17:00 (GMT+8)","台北市信義區光復南路133 號","http://maps.google.com/maps?q=25.0436839,121.55935&sll=25.0436839,121.55935","Education"
"http://www.accupass.com/event/register/1610180132425028145230","天地人學堂：用插畫說故事 ─ 角色設計與畫面構圖初學班 #2","2016-11-26(Sat) 14:00 ~ 2016-11-26(Sat) 17:00 (GMT+8)","台北市中正區齊東街74號（天地人文創）; 天地人文創","http://maps.google.com/maps?q=25.0417491,121.5276814&sll=25.0417491,121.5276814; http://tiandiren.tw/","Arts"
"http://www.accupass.com/go/event058","【旅行Buffet】走!出國工作!系列主題4-北海小英雄，當台客在小不列顛闖蕩著","2016-11-22(Tue) 19:00 ~ 2016-11-22(Tue) 21:00 (GMT+8)","大可樂DuckLab(大可居青年旅館B1-台北市萬華區昆明街316號); https://www.facebook.com/duckstaytw/","http://maps.google.com/maps?q=25.035814,121.50327590000006&sll=25.035814,121.50327590000006; https://www.facebook.com/duckstaytw/","Travel"
"http://www.accupass.com/go/nteseries52","【改變一生英文公開課】collocations搭配詞 + 英文文法","2016-11-22(Tue) 19:30 ~ 2016-11-22(Tue) 21:00 (GMT+8)","台北市朱崙街60號2樓; New Triumph Education粉絲頁","http://maps.google.com/maps?q=25.0498558,121.54358260000004&sll=25.0498558,121.54358260000004; http://www.facebook.com/ntetaiwan","Education"
"http://www.accupass.com/go/wftp1124","【11月24日第087場主題例會】從公主家的書房談全周期股權運營 | 成都WorkFace輪值召集人-車紅","2016-11-24(Thu) 19:00 ~ 2016-11-24(Thu) 21:30 (GMT+8)","台北市中正區市民大道三段2號11F; WorkFaceTaipei粉絲專頁","http://maps.google.com/maps?q=25.0454815,121.53112729999998&sll=25.0454815,121.53112729999998; https://www.facebook.com/wf.taipei/","Business"
"http://www.accupass.com/event/register/1611010720521327462091","【InDesign雜誌排版講座】從無到有，完美編排自己的雜誌內容！","2016-11-23(Wed) 19:30 ~ 2016-11-23(Wed) 21:00 (GMT+8)","台北市中正區重慶南路一段66號9樓","http://maps.google.com/maps?q=25.0436519,121.51306899999996&sll=25.0436519,121.51306899999996","Education"
"http://www.accupass.com/event/register/1602261020291586383096","【肌內效EX貼紮入門實作班】11/24台北場-11/18報名截止","2016-11-24(Thu) 19:30 ~ 2016-11-24(Thu) 21:00 (GMT+8)","台北市大同區昌吉街55號2樓207教室","http://maps.google.com/maps?q=25.0660098,121.51565749999996&sll=25.0660098,121.51565749999996","Education"
"http://www.accupass.com/event/register/1611201820366432619010","「台灣生技原創力」投資創業講座：第33場活動","2016-11-24(Thu) 18:30 ~ 2016-11-24(Thu) 21:30 (GMT+8)","台北市羅斯福路四段85號","http://maps.google.com/maps?q=25.0130396,121.53678779999996&sll=25.0130396,121.53678779999996","Technology"
"http://www.accupass.com/go/ISTECH_TEDclub_015","【TED主題工作坊-15】『從信任機構到信任陌生人』11/26(週六)晚上七點","2016-11-26(Sat) 19:00 ~ 2016-11-26(Sat) 21:00 (GMT+8)","台北市大同區承德路三段219號三樓; 【意思科技】【TED主題工作坊】","http://maps.google.com/maps?q=25.0701378,121.5185202&sll=25.0701378,121.5185202; http://www.istech-edu.com/search/label/G.TED%E4%B8%BB%E9%A1%8C%E5%B7%A5%E4%BD%9C%E5%9D%8A","Education"
"http://www.accupass.com/go/zhimi20161125","【知蜜下午茶】與十藝生技創辦人宋美蒔，聊聊多品牌策略布局！","2016-11-25(Fri) 13:45 ~ 2016-11-25(Fri) 17:00 (GMT+8)","台北市台北市內湖區瑞光路550號; 知蜜。台灣。兩岸女性創業交流社群","http://maps.google.com/maps?q=25.0797976,121.56694730000004&sll=25.0797976,121.56694730000004; https://www.facebook.com/zhimi.tw/","Business"
"http://www.accupass.com/go/filmnight013","【泡麵電影院】外交達人出任務","2016-11-24(Thu) 19:00 ~ 2016-11-24(Thu) 21:00 (GMT+8)","可樂DuckLab(大可居青年旅館B1-台北市萬華區昆明街316號); https://www.facebook.com/duckstaytw/","http://maps.google.com/maps?q=25.035814,121.50327590000006&sll=25.035814,121.50327590000006; https://www.facebook.com/duckstaytw/","Arts"
"http://www.accupass.com/event/register/1611070810301425922988","創業家學堂 | 一次搞懂如何跟創投募資 (實戰分享)","2016-11-24(Thu) 19:30 ~ 2016-11-24(Thu) 21:30 (GMT+8)","台北市大安區信義路三段153號3樓","http://maps.google.com/maps?q=25.0336762,121.54259790000005&sll=25.0336762,121.54259790000005","Education"
"http://www.accupass.com/go/auf1126","【亞全室集】手作夢想熱氣球","2016-11-27(Sun) 13:30 ~ 2016-11-27(Sun) 17:30 (GMT+8)","台北市中山區松江路259巷22號1樓; 亞全室集臉書粉絲專頁","http://maps.google.com/maps?q=25.0594599,121.53429819999997&sll=25.0594599,121.53429819999997; https://www.facebook.com/AsiaUniqueFair/","Entertainment"
"http://www.accupass.com/event/register/1609210749561022363738","【街遊 Hidden Taipei】 城中時光散步 》2016-11-26","","","",""
"http://www.accupass.com/event/register/1609210749561022363738","我們是 街遊 Hidden Taipei","2016-11-26(Sat) 14:00 ~ 2016-11-26(Sat) 16:30 (GMT+8)","台北市中正區中華路一段55號; 街遊 Hidden Taipei","http://maps.google.com/maps?q=25.042634,121.508778&sll=25.042634,121.508778; http://www.hiddentaipei.org/","Travel"
"http://www.accupass.com/go/0ot_19","從0到1 行銷公司不說的SEO密技!!!","2016-11-23(Wed) 18:30 ~ 2016-11-23(Wed) 21:30 (GMT+8)","台北市南京東路二段36號7樓; 愛創業粉絲團","http://maps.google.com/maps?q=25.051885,121.5294847&sll=25.051885,121.5294847; https://www.facebook.com/iStartupTaiwan/","Business"
"http://www.accupass.com/event/register/1610310820465739243760","輕鬆入門 優雅性感♦阿根廷探戈♦Tango Argentina","2016-11-22(Tue) 21:15 ~ 2016-11-22(Tue) 22:00 (GMT+8)","台北市復興南路一段92-9號1F","http://maps.google.com/maps?q=25.044029669440956,121.54309066864778&sll=25.044029669440956,121.54309066864778","Entertainment"
"http://www.accupass.com/event/register/1611240155259721833100","簡單擁有屬於自己的LINE貼圖!","2016-11-25(Fri) 19:30 ~ 2016-11-25(Fri) 21:30 (GMT+8)","台北市萬華區康定路19號（電影街底）","http://maps.google.com/maps?q=25.044722,121.50313699999992&sll=25.044722,121.50313699999992","Arts"
"http://www.accupass.com/event/register/1611230632496336665960","失戀與感情諮詢免費線上輔導","2016-11-24(Thu) 22:45 ~ 2016-11-24(Thu) 23:45 (GMT+8)","忠孝新生站","http://maps.google.com/maps?q=25.0420252,121.5326559&sll=25.0420252,121.5326559","Education"
"http://www.accupass.com/event/register/1611090807051387267130","說書、聊書、輕鬆讀書會","","","",""
"http://www.accupass.com/event/register/1611090807051387267130","本週主題書籍簡介：","2016-11-26(Sat) 19:30 ~ 2016-11-26(Sat) 21:00 (GMT+8)","106台北市大安區忠孝東路三段52號","http://maps.google.com/maps?q=25.0417592,121.5353086&sll=25.0417592,121.5353086","Education"
"http://www.accupass.com/event/register/1611231307531975665426","築夢瓦舍-您對未來迷惘嗎？您想要擁有怎麼樣的未來？","2016-11-27(Sun) 11:00 ~ 2016-11-27(Sun) 12:30 (GMT+8)","台北市","http://maps.google.com/maps?q=25.033099694168513,121.57046935294808&sll=25.033099694168513,121.57046935294808","Business"
"http://www.accupass.com/event/register/1611231159511610012450","築夢瓦舍-您對未來迷惘嗎？您想要擁有怎麼樣的未來？","2016-11-24(Thu) 21:00 ~ 2016-11-24(Thu) 22:30 (GMT+8)","台北市","http://maps.google.com/maps?q=25.033099694168513,121.57046935294808&sll=25.033099694168513,121.57046935294808","Business"
"http://www.accupass.com/event/register/1611231230491971007323","築夢瓦舍-您對未來迷惘嗎？您想要擁有怎麼樣的未來？","2016-11-25(Fri) 11:00 ~ 2016-11-25(Fri) 12:30 (GMT+8)","台北市","http://maps.google.com/maps?q=25.033099694168513,121.57046935294808&sll=25.033099694168513,121.57046935294808","Business"
"http://www.accupass.com/event/register/1611170659301874586405","11/22天鵝泡芙","2016-11-22(Tue) 10:00 ~ 2016-11-22(Tue) 12:00 (GMT+8)","台北市中山區敬業一路128巷51號2樓; 官網","http://maps.google.com/maps?q=25.083401798689597,121.5540335333435&sll=25.083401798689597,121.5540335333435; http://www.somagicbakery.com/","Food"
"http://www.accupass.com/event/register/1611180158339245810410","AIESEC東吳分會海外成長分享會","2016-11-22(Tue) 19:00 ~ 2016-11-22(Tue) 21:00 (GMT+8)","台北市111士林區臨溪路70號 D0313","http://maps.google.com/maps?q=25.094415,121.545748&sll=25.094415,121.545748","Education"
"http://www.accupass.com/event/register/1611181809415112409740","【東協十國】網路電商交流","2016-11-25(Fri) 19:00 ~ 2016-11-25(Fri) 21:00 (GMT+8)","民權西路捷運站","http://maps.google.com/maps?q=25.052241,121.54404049999994&sll=25.052241,121.54404049999994","Business"
"http://www.accupass.com/event/register/1611231232051219388887","築夢瓦舍-您對未來迷惘嗎？您想要擁有怎麼樣的未來？","2016-11-25(Fri) 13:30 ~ 2016-11-25(Fri) 15:00 (GMT+8)","台北市","http://maps.google.com/maps?q=25.033099694168513,121.57046935294808&sll=25.033099694168513,121.57046935294808","Business"
"http://www.accupass.com/go/corazontango1125","無經驗探戈體驗課 & 探戈達人Trevor講座「聆聽四大樂團之致敬樂團以及樂團音樂簽名」","2016-11-25(Fri) 19:00 ~ 2016-11-25(Fri) 22:30 (GMT+8)","台北市大安區復興南路一段92-9號1F; 官網","http://maps.google.com/maps?q=25.04405671954592,121.54320747539371&sll=25.04405671954592,121.54320747539371; http://corazon-tango-taiwan.weebly.com/","Arts"
"http://www.accupass.com/event/register/1611210331001479473376","小資族如何用理財，“錢”進房地產秘密大公開！！","","","",""
"http://www.accupass.com/event/register/1611210331001479473376","小資族如何用理財，“錢”進房地產秘密大公開！！","2016-11-22(Tue) 18:15 ~ 2016-11-22(Tue) 21:45 (GMT+8)","台北市","http://maps.google.com/maps?q=25.0329636,121.56542680000008&sll=25.0329636,121.56542680000008","Entertainment"
"http://www.accupass.com/event/register/1611151241389104932240","年度存貨管理與盤點實務","2016-11-23(Wed) 14:00 ~ 2016-11-23(Wed) 17:00 (GMT+8)","青創總會","http://maps.google.com/maps?q=25.0273353,121.51535749999992&sll=25.0273353,121.51535749999992","Business"
"http://www.accupass.com/event/register/1611210723578051176710","FREE！享巷│Jazz Antelope Project 爵士羚羊計畫｜最終回","2016-11-22(Tue) 20:00 ~ 2016-11-22(Tue) 22:00 (GMT+8)","台北市中正區羅斯福路二段66 巷21號1樓; 享巷Rhythm Alley│音樂舞蹈教學、展演空間","http://maps.google.com/maps?q=25.0274811,121.52095680000002&sll=25.0274811,121.52095680000002; https://www.facebook.com/pg/rhythmalley.taiwan/events/?ref=page_internal","Entertainment"
"http://www.accupass.com/event/register/1611220350201766265207","Be A Part Of The Solution 圈客召集令 Change Maker","2016-11-25(Fri) 12:00 ~ 2016-11-26(Sat) 21:00 (GMT+8)","台北市松壽路12號","http://maps.google.com/maps?q=25.03531,121.56606650000003&sll=25.03531,121.56606650000003","Charity"
"http://www.accupass.com/event/register/1611220937165764314160","築夢瓦舍-您對未來迷惘嗎？您想要擁有怎麼樣的未來？","2016-11-23(Wed) 11:00 ~ 2016-11-23(Wed) 12:30 (GMT+8)","台北市","http://maps.google.com/maps?q=25.033099694168513,121.57046935294808&sll=25.033099694168513,121.57046935294808","Business"
"http://www.accupass.com/event/register/1611210737541729866319","《蛤！什麼！原來實體產業也能有好的投資獲利！》","","","",""
"http://www.accupass.com/event/register/1611210737541729866319","《蛤！什麼！原來實體產業也能有好的投資獲利！》","2016-11-23(Wed) 01:30 ~ 2016-11-23(Wed) 21:30 (GMT+8)","台北市","http://maps.google.com/maps?q=25.0329636,121.56542680000008&sll=25.0329636,121.56542680000008","Arts"
"http://www.accupass.com/event/register/1611240503163342207410","《複利！真的是奇蹟！？》","2016-11-26(Sat) 01:00 ~ 2016-11-26(Sat) 23:00 (GMT+8)","台北市","http://maps.google.com/maps?q=25.0329636,121.56542680000008&sll=25.0329636,121.56542680000008","Education"
"http://www.accupass.com/event/register/1611231248091556112741","築夢瓦舍-您對未來迷惘嗎？您想要擁有怎麼樣的未來？","2016-11-26(Sat) 19:00 ~ 2016-11-26(Sat) 20:30 (GMT+8)","台北市","http://maps.google.com/maps?q=25.033099694168513,121.57046935294808&sll=25.033099694168513,121.57046935294808","Business"
"http://www.accupass.com/event/register/1610310358421966455104","選擇權交易分享會-選擇權初階概念","2016-11-24(Thu) 18:30 ~ 2016-12-08(Thu) 21:00 (GMT+8)","台北市中山區南京東路二段85號6樓; 分享會報名表單","http://maps.google.com/maps?q=25.0522382,121.53171670000006&sll=25.0522382,121.53171670000006; https://goo.gl/forms/hPFNTTwWjeklvA4i2","Business"
"http://www.accupass.com/event/register/1610120400251696242915","林漢威-KD搶錢大作戰","2016-11-27(Sun) 14:00 ~ 2016-11-27(Sun) 17:00 (GMT+8)","台北市青島東路7號5樓之1","http://maps.google.com/maps?q=25.0438124,121.52258660000008&sll=25.0438124,121.52258660000008","Education"
"http://www.accupass.com/event/register/1611210737151520840743","《蛤！什麼！原來實體產業也能有好的投資獲利！》","","","",""
"http://www.accupass.com/event/register/1611210737151520840743","《蛤！什麼！原來實體產業也能有好的投資獲利！》","2016-11-22(Tue) 18:30 ~ 2016-11-22(Tue) 21:30 (GMT+8)","台北市","http://maps.google.com/maps?q=25.0329636,121.56542680000008&sll=25.0329636,121.56542680000008","Arts"
"http://www.accupass.com/event/register/1610310408379568362730","總部如何制定連鎖加盟合約","2016-11-24(Thu) 18:30 ~ 2016-11-24(Thu) 21:30 (GMT+8)","台北市和平西路一段150號12樓","http://maps.google.com/maps?q=25.0273353,121.51535749999994&sll=25.0273353,121.51535749999994","Education"
"http://www.accupass.com/event/register/1611210328551144510287","新手投資買房，看未來增長？還是看房租收益？","2016-11-27(Sun) 01:45 ~ 2016-11-27(Sun) 21:45 (GMT+8)","台北市","http://maps.google.com/maps?q=25.0329636,121.56542680000008&sll=25.0329636,121.56542680000008","Business"
